Type,FiscalYear,WorkPeriod,StatedDistrict,PresentDayDistrict,ProjectDistrict,ProjectName,PlacementLocation,RemovedFromNavPath,VolumePlaced,VolumePlacedUnit,MeasurementType,WeightPlaced,WeightPlacedUnit,MaterialPlaced,WorkType,OperationID,DistrictID,ProjectID,ApproxPageNumber,Appendix,Offset,FileVolume,FilePart
Placement,1943,During Fiscal Year,Baltimore District,Baltimore District,Norfolk District,"TANGIER CHANNEL, VA.",,,"52,245",cubic yards,,,,,,10196446254248517,10196446254202265,10196446254200934,349,No,1420010,1,I
Placement,1943,End of Fiscal Year,Kansas City District,Kansas City District,,"KANOPOLIS RESERVOIR, MISSOURI RIVER BASIN, KANS.",dam,spillway,"1,883,803",cubic yards,,,,,,10196446254249030,10196446254202325,10196446254201690,1001,No,4158138,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,levee,,"598,307",cubic yards,,,,,,10196446254249064,10196446254202325,10196446254201693,1007,No,4179572,1,I
Placement,1943,End of Fiscal Year,Vicksburg District,Vicksburg District,,"SALINE POINT, LA.",levee,channel,"58,130",cubic yards,,,,material,,10196446254248814,10196446254202299,10196446254201416,736,No,2993807,1,I
Placement,1943,,Omaha District,Omaha District,,EMERGENCY FLOOD-CONTROL WORK,levees,Nishnabotna River,"98,807",cubic yards,,,,earth,,10196446254249073,10196446254202327,10196446254201710,1025,No,4256351,1,I
Placement,1943,End of Fiscal Year,Vicksburg District,Vicksburg District,,"SALINE POINT, LA.",levee,Red River,"61,022",cubic yards,,,,material,,10196446254248816,10196446254202299,10196446254201416,736,No,2993957,1,I
Placement,1943,,Omaha District,Omaha District,,EMERGENCY FLOOD-CONTROL WORK,levees,Missouri River,"1,009,379",cubic yards,,,,earth,,10196446254249075,10196446254202327,10196446254201710,1025,No,4256635,1,I
Placement,1943,During Fiscal Year,Vicksburg District,Vicksburg District,,"WALLACE LAKE RESERVOIR, LA.",dam,spillway,"166,479",cubic yards,,,,impervious fill,,10196446254248793,10196446254202299,10196446254201409,727,No,2959159,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,,"50,963",cubic yards,,,,earth fill,,10196446254249049,10196446254202325,10196446254201693,1006,No,4177260,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,,"70,269",cubic yards,,,,earth fill,,10196446254249047,10196446254202325,10196446254201693,1006,No,4177049,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,,"1,900",cubic yards,,,,earth fill,,10196446254249053,10196446254202325,10196446254201693,1006,No,4177740,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,,"7,129",cubic yards,,,,earth fill,,10196446254249051,10196446254202325,10196446254201693,1006,No,4177501,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,,"12,285.46",cubic yards,,,,earth fill,,10196446254249057,10196446254202325,10196446254201693,1006,No,4178184,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,Missouri River,644,cubic yards,,,,garth fill,,10196446254249055,10196446254202325,10196446254201693,1006,No,4177966,1,I
Placement,1943,During Fiscal Year,"Washington, DC",Baltimore District,Baltimore District,"WASHINGTON HARBOR, D. C.",,entrance,"5,065",cubic yards,,,,material,,10196446254248544,10196446254202266,10196446254200990,,No,1480623,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,,"4,568",cubic yards,,,,,,10196446254249061,10196446254202325,10196446254201693,1007,No,4178826,1,I
Placement,1943,During Fiscal Year,"Washington, DC",Baltimore District,Norfolk District,"RAPPAHANNOCK RIVER, VA.",,shoals,"3,363",cubic yards,,,,material,,10196446254248550,10196446254202266,10196446254200996,374,No,1527154,1,I
Placement,1943,End of Fiscal Year,Vicksburg District,Vicksburg District,,"NATCHITOCHES PARISH, LA.",levee,,"1,668,363",cubic yards,,,,,,10196446254248806,10196446254202299,10196446254201413,732,No,2980652,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,,"55,460",cubic yards,,,,earth fill,,10196446254249061,10196446254202325,10196446254201693,1007,No,4178897,1,I
Placement,1943,,Kansas City District,Kansas City District,,EMERGENCY FLOOD-CONTROL WORK,,Missouri River,"15,700",cubic yards,,,,earth fill,,10196446254249059,10196446254202325,10196446254201693,1007,No,4178531,1,I
Placement,1943,End of Fiscal Year,Vicksburg District,Vicksburg District,,"NATCHITOCHES PARISH, LA.",levee,,"2,150,500",cubic yards,,,,material,,10196446254248804,10196446254202299,10196446254201413,732,No,2980556,1,I
Placement,1943,,St. Louis District,St. Louis District,,"SEAHORN DRAINAGE AND LEVEE DISTRICT, ILLINOIS",levee,Otter Creek,"200,000",cubic yards,,,,earthwork and construction,,10196446254248969,10196446254202315,10196446254201620,,No,3814157,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"WILKES-BARRE-HANOVER TOWNSHIP, SUSQUEHANNA RIVER, PA.",,,"3,749",cubic yards,,,,backfill,,10196446254248455,10196446254202259,10196446254200858,284,No,1155177,1,I
Placement,1943,During Fiscal Year,Mobile District,Mobile District,,"ALABAMA RIVER, ALA.",jetties,Alabama River,,,,"3,129",tons,,,10196446254248711,10196446254202288,10196446254201280,605,No,2460599,1,I
Placement,1943,End of Fiscal Year,St. Louis District,St. Louis District,,"WOOD RIVER DRAINAGE AND LEVEE DISTRICT, ILLINOIS",structures,Wood River,"3,000,000",cubic yards,,,,earthwork,,10196446254248967,10196446254202315,10196446254201619,,No,3809955,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"WILKES-BARRE-HANOVER TOWNSHIP, SUSQUEHANNA RIVER, PA.",levee,,"4,324",cubic yards,,,,earth,,10196446254248455,10196446254202259,10196446254200858,284,No,1155209,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"WILKES-BARRE-HANOVER TOWNSHIP, SUSQUEHANNA RIVER, PA.",levee,channel,"124,080",cubic yards,,,,earth,,10196446254248461,10196446254202259,10196446254200858,285,No,1155825,1,I
Placement,1943,During Fiscal Year,St. Louis District,St. Louis District,,"MEREDOSIA LAKE AND WILLOW CREEK DRAINAGE AND LEVEE  DISTRICTS, ILLINOIS RIVER, ILL.",structures,,"436,709",cubic yards,,,,material,,10196446254248971,10196446254202315,10196446254201621,929,No,3818638,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"KINGSTON-EDWARDSVILLE, SUSQUEHANNA RIVER, PA.",,paved channel,"15,672",cubic yards,,,,,,10196446254248465,10196446254202259,10196446254200859,285,No,1163560,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"WILKES-BARRE-HANOVER TOWNSHIP, SUSQUEHANNA RIVER, PA.",levee,channel,"1,446",cubic yards,,,,concrete,,10196446254248463,10196446254202259,10196446254200858,285,No,1155899,1,I
Placement,1943,Existing Project,Rock Island District,Rock Island District,,"GREEN BAY LEVEE AND DRAINAGE DISTRICT NO. 2, IOWA",levee,Skunk River,"200,000",cubic yards,,,,earthwork,,10196446254248979,10196446254202322,10196446254201638,957,No,3969162,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,SOUTHERN NEW YORK FLOOD CONTROL PROJECT,levee,"Chemung River, Diven Creek, Newtown Creek, and Seely Creek","1,680",cubic yards,,,,concrete,,10196446254248441,10196446254202259,10196446254200855,272,No,1105742,1,I
Placement,1943,Existing Project,St. Louis District,St. Louis District,,"COLUMBIA DRAINAGE AND LEVEE DISTRICT NO. 3, ILLINOIS",levee,river,"3,576,000",cubic yards,,,,earthwork,,10196446254248953,10196446254202315,10196446254201616,,No,3789774,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,SOUTHERN NEW YORK FLOOD CONTROL PROJECT,,"Chemung River, Diven Creek, Newtown Creek, and Seely Creek",,,,"23,507",pounds,,,10196446254248441,10196446254202259,10196446254200855,272,No,1105794,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,SOUTHERN NEW YORK FLOOD CONTROL PROJECT,wall,"Chemung River, Diven Creek, Newtown Creek, and Seely Creek","62,628",cubic yards,,,,earth,,10196446254248439,10196446254202259,10196446254200855,272,No,1105669,1,I
Placement,1943,Existing Project,St. Louis District,St. Louis District,,"HARRISONVILLE AND IVY LANDING DRAINAGE AND LEVEE DIS-  TRICT NO. 2, ILLINOIS",levee,diversion channel,"2,805,000",cubic yards,,,,earthwork,,10196446254248951,10196446254202315,10196446254201615,920,No,3785282,1,I
Placement,1943,Existing Project,St. Louis District,St. Louis District,,"WILSON AND WENKEL AND PRAIRIE DU PONT DRAINAGE AND  LEVEE DISTRICTS, ILLINOIS",levee,river,"2,603,000",cubic yards,,,,earthwork,,10196446254248957,10196446254202315,10196446254201617,923,No,3795821,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,SOUTHERN NEW YORK FLOOD CONTROL PROJECT,wall,Chemung River,"358,000",cubic yards,,,,earth,,10196446254248446,10196446254202259,10196446254200855,272,No,1106940,1,I
Placement,1943,During Fiscal Year,St. Louis District,St. Louis District,,"COLUMBIA DRAINAGE AND LEVEE DISTRICT NO. 3, ILLINOIS",structures,,"438,172",cubic yards,,,,material,,10196446254248955,10196446254202315,10196446254201616,,No,3790395,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,SOUTHERN NEW YORK FLOOD CONTROL PROJECT,,Chemung River,,,,"202,700",pounds,,,10196446254248448,10196446254202259,10196446254200855,272,No,1107060,1,I
Placement,1943,Existing Project,St. Louis District,St. Louis District,,"EAST ST. LOUIS AND VICINITY, ILLINOIS",levee,river,"3,520,000",cubic yards,,,,"earthwork, and construction",,10196446254248961,10196446254202315,10196446254201618,,No,3801266,1,I
Placement,1943,End of Fiscal Year,St. Louis District,St. Louis District,,"WILSON AND WENKEL AND PRAIRIE DU PONT DRAINAGE AND  LEVEE DISTRICTS, ILLINOIS",structures,,"1,716,000",cubic yards,,,,earthwork,,10196446254248959,10196446254202315,10196446254201617,923,No,3797150,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,SOUTHERN NEW YORK FLOOD CONTROL PROJECT,levee,Chemung River,"1,900",cubic yards,,,,concrete,,10196446254248448,10196446254202259,10196446254200855,272,No,1107010,1,I
Placement,1943,,St. Louis District,St. Louis District,,"WOOD RIVER DRAINAGE AND LEVEE DISTRICT, ILLINOIS",levee,Mississippi River,"3,000,000",cubic yards,,,,earthwork,,10196446254248965,10196446254202315,10196446254201619,,No,3808479,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,SOUTHERN NEW YORK FLOOD CONTROL PROJECT,,,"7,350",cubic yards,,,,rock,,10196446254248451,10196446254202259,10196446254200855,272,No,1107189,1,I
Placement,1943,During Fiscal Year,St. Louis District,St. Louis District,,"EAST ST. LOUIS AND VICINITY, ILLINOIS",levee,,"353,015",cubic yards,,,,material,,10196446254248963,10196446254202315,10196446254201618,925,No,3802949,1,I
Placement,1943,During Fiscal Year,Philadelphia District,Philadelphia District,,"DELAWARE RIVER, PA., N. J., AND DEL., PHILADELPHIA, PA., TO  THE SEA",dike,,"990,107",cubic yards,,,,material,,10196446254248494,10196446254202261,10196446254200877,299,No,1215904,1,I
Placement,1943,End of Fiscal Year,Kansas City District,Kansas City District,,"KANSAS CITYS ON MISSOURI AND KANSAS RIVERS, MO. AND KANS.",,foreshore bar,,,,"25,426.16",tons,stone,,10196446254249012,10196446254202325,10196446254201689,997,No,4138940,1,I
Placement,1943,End of Fiscal Year,Kansas City District,Kansas City District,,"KANSAS CITYS ON MISSOURI AND KANSAS RIVERS, MO. AND KANS.",walls,foreshore bar,"34,047",cubic yards,,,,earth fill,,10196446254249012,10196446254202325,10196446254201689,997,No,4138906,1,I
Placement,1943,During Fiscal Year,Rock Island District,Rock Island District,,"GREEN BAY LEVEE AND DRAINAGE DISTRICT NO. 2, IOWA",levee,Mississippi River,"64,803",cubic yards,,,,material,,10196446254248985,10196446254202322,10196446254201638,957,No,3970323,1,I
Placement,1943,Existing Project,Rock Island District,Rock Island District,,"GREEN BAY LEVEE AND DRAINAGE DISTRICT NO. 2, IOWA",,Skunk River,"48,550",cubic yards,,,,earth,,10196446254248983,10196446254202322,10196446254201638,957,No,3969401,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"KINGSTON-EDWARDSVILLE, SUSQUEHANNA RIVER, PA.",,Toby Creek,917,cubic yards,,,,concrete,,10196446254248472,10196446254202259,10196446254200859,,No,1164120,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"PLYMOUTH, SUSQUEHANNA RIVER, PA.",,channel,716,cubic yards,,,,concrete,,10196446254248477,10196446254202259,10196446254200861,288,No,1171546,1,I
Placement,1943,During Fiscal Year,Mobile District,Mobile District,,"PRATTVILLE, AUTAUGA CREEK, ALA.",levee,channel,"50,000",cubic yards,,,,levee embankment,,10196446254248733,10196446254202288,10196446254201306,635,No,2591459,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"PLYMOUTH, SUSQUEHANNA RIVER, PA.",levee,channel,"9,253",cubic yards,,,,earth,,10196446254248477,10196446254202259,10196446254200861,288,No,1171579,1,I
Placement,1943,During Fiscal Year,Mobile District,Mobile District,,"PRATTVILLE, AUTAUGA CREEK, ALA.",embankment,channel,"2,543.52",cubic yards,,,,concrete,,10196446254248733,10196446254202288,10196446254201306,636,No,2591624,1,I
Placement,1943,Existing Project,Rock Island District,Rock Island District,,"UNION TOWNSHIP DRAINAGE DISTRICT, MISSOURI",levees,river,"250,000",cubic yards,,,,earthwork,,10196446254248987,10196446254202322,10196446254201639,959,No,3975076,1,I
Placement,1943,During Fiscal Year,Mobile District,Mobile District,,"PRATTVILLE, AUTAUGA CREEK, ALA.",wall,channel,115,cubic yards,,,,weep hole,,10196446254248738,10196446254202288,10196446254201306,636,No,2591778,1,I
Placement,1943,Local Cooperation,Kansas City District,Kansas City District,,"MISSOURI RIVER, KANSAS CITY TO THE MOUTH",,Missouri River,"1,009",cubic yards,,,,limestone riprap,,10196446254248991,10196446254202325,10196446254201683,985,No,4091433,1,I
Placement,1943,During Fiscal Year,Mobile District,Mobile District,,"PRATTVILLE, AUTAUGA CREEK, ALA.",walls,channel,,,,"1,720",pounds,,,10196446254248736,10196446254202288,10196446254201306,636,No,2591708,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"PLYMOUTH, SUSQUEHANNA RIVER, PA.",levee,,"1,446",cubic yards,,,,concrete,,10196446254248483,10196446254202259,10196446254200861,289,No,1172072,1,I
Placement,1943,During Fiscal Year,Syracuse District,Buffalo District,,"PLYMOUTH, SUSQUEHANNA RIVER, PA.",levee,,"124,075",cubic yards,,,,earth,,10196446254248483,10196446254202259,10196446254200861,289,No,1172107,1,I
Placement,1943,During Fiscal Year,Mobile District,Mobile District,,"PRATTVILLE, AUTAUGA CREEK, ALA.",,channel,323,cubic yards,,,,,,10196446254248740,10196446254202288,10196446254201306,636,No,2591997,1,I
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"1,362,589",cubic yards,,,,,,8082937123753921,8082937123716102,8082937123716004,,No,3201966,2,1
Placement,1943,During Fiscal Year,Pittsburgh District,Pittsburgh District,,"BERLIN RESERVOIR, OHIO RIVER BASIN, OHIO",,,,,,"436,100",pounds,,,8082937123753534,8082937123716055,8082937123715131,1241,No,826344,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"1,205,689",cubic yards,,,,,,8082937123753919,8082937123716102,8082937123716004,,No,3201218,2,1
Placement,1943,During Fiscal Year,Duluth District,Detroit District,Detroit District,"KEWEENAW WATERWAY, MICH.",,upper entrance,,,,"3,062",tons,stone,,8082937123753541,8082937123716059,8082937123715151,1265,No,924691,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"3,288,427",cubic yards,,,,,,8082937123753925,8082937123716102,8082937123716004,,No,3210992,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"598,000",cubic yards,,,,,,8082937123753923,8082937123716102,8082937123716004,,No,3202347,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"10,317",cubic yards,,,,,,8082937123753913,8082937123716102,8082937123716004,1823,No,3197836,2,1
Placement,1943,During Fiscal Year,Pittsburgh District,Pittsburgh District,,"BERLIN RESERVOIR, OHIO RIVER BASIN, OHIO",,,,,,"84,338",tons,slag riprap,,8082937123753530,8082937123716055,8082937123715131,1241,No,826208,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"1,170,957",cubic yards,,,,,,8082937123753911,8082937123716102,8082937123716004,1821,No,3184980,2,1
Placement,1943,During Fiscal Year,Sacramento District,Sacramento District,,"EMERGENCY REPAIRS AND RESCUE WORK UNDER AUTHORITY  OF SECTION 5 OF THE FLOOD CONTROL ACT APPROVED AUGUST 18,",levees,San Joaquin River,"344,500",cubic yards,,,,,,8082937123753789,8082937123716084,8082937123715454,1610,No,2307178,2,1
Placement,1943,During Fiscal Year,Pittsburgh District,Pittsburgh District,,"BERLIN RESERVOIR, OHIO RIVER BASIN, OHIO",,,"3,358",cubic yards,,,,concrete,,8082937123753534,8082937123716055,8082937123715131,1241,No,826384,2,1
Placement,1943,During Fiscal Year,Sacramento District,Sacramento District,,"EMERGENCY REPAIRS AND RESCUE WORK UNDER AUTHORITY  OF SECTION 5 OF THE FLOOD CONTROL ACT APPROVED AUGUST 18,",levees,,"288,480",cubic yards,,,,,,8082937123753787,8082937123716084,8082937123715454,1610,No,2306736,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"791,846",cubic yards,,,,,,8082937123753915,8082937123716102,8082937123716004,1823,No,3200010,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"486,214",cubic yards,,,,,,8082937123753937,8082937123716102,8082937123716004,,No,3216659,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"437,668",cubic yards,,,,,,8082937123753935,8082937123716102,8082937123716004,,No,3216487,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"1,193,521",cubic yards,,,,,,8082937123753941,8082937123716102,8082937123716004,,No,3217768,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"1,777,826",cubic yards,,,,,,8082937123753939,8082937123716102,8082937123716004,,No,3217497,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"1,889,253",cubic yards,,,,,,8082937123753929,8082937123716102,8082937123716004,,No,3212598,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"3,397,072",cubic yards,,,,,,8082937123753927,8082937123716102,8082937123716004,,No,3212415,2,1
Placement,1943,,MISSISSIPPI RIVER COMMISSION,,,CONTRIBUTED FUNDS,,,"222,058",cubic yards,,,,,,8082937123753933,8082937123716102,8082937123716004,,No,3214810,2,1
